Timestamp_ms;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;M2TreuilBenne.State.Position_M;Modes.Cmd.SelJoystickWinch;M2TreuilBenne.Bucket.State.DeltaPosition_M;M1_BrakeIsOpen_DI;M1_BrakeRelease_RQ;M1_RelayAscent_RQ;M1_RelayDescent_RQ;M1_SpeedContactor_1_DQ;M1_SpeedContactor_2_DQ;M1_SpeedContactor_3_DQ;M1_SpeedContactor_4_DQ;M2_BrakeIsOpen_DI;M2_BrakeRelease_RQ;M2_RelayAscent_Close_RQ;M2_RelayDescent_Open_RQ;M2_SpeedContactor_1_DQ;M2_SpeedContactor_2_DQ;M2_SpeedContactor_3_DQ;M2_SpeedContactor_4_DQ;M1_M2_KoboldMeasureEnable_RQ;PRG_02_Acquisition.HwIn.Machine.M1_M2_KoboldBottomTouch_DI;JOY1Joystick.State.RawY;PRG_02_Acquisition.instJoystick.AxisCmdY.SpeedTgt;COD1_PresettTrigCmd;COD1_PresetValue;COD1_PosValue;PRG_02_Acquisition.instJoystick.ArmingPermit;PRG_02_Acquisition.instJoystick.ArmingPermitDenied;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_06_Outputs.Data.SyncContactorDiag.RelayFwdMismatch;M1M2Sync.State.Error;M1M2Sync.State.ErrorId;M1TreuilRetenue.State.Error;M1TreuilRetenue.State.ErrorId;M1TreuilRetenue.Safety.Error;M1TreuilRetenue.Safety.ErrorId;M2TreuilBenne.State.Error;M2TreuilBenne.State.ErrorId;M2TreuilBenne.Safety.Error;M2TreuilBenne.Safety.ErrorId;M2_TensionedCable_DI;M1M2_TopPositionFree_DI;M1TreuilRetenue.State.MeasuredSpeed_Mps;M2TreuilBenne.State.MeasuredSpeed_Mps;M1M2Sync.State.DeltaPos_M;COD1_SpdValue;COD2_SpdValue;PRG_02_Acquisition.Data.EncoderM1.Measurement.SignedSpeed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.SignedSpeed_Mps;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit
119119;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119220;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119321;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2250;55;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119420;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4750;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119522;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119622;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119722;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5125;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119824;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5350;7;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
119924;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5638;12.760000228881836;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120025;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6053;21.059999465942383;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120125;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6512;30.239999771118164;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120225;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6717;34.340000152587891;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120326;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6922;38.44000244140625;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120427;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7192;43.840000152587891;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120527;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7543;50.860000610351563;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120628;-0.681396484375;-1.55810546875;13.44189453125;0;14.123291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8028;60.560001373291016;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8447265625;1
120728;-0.601318359375;-1.47802734375;13.52197265625;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;8300;66;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.8447265625;1
120828;-0.501220703125;-1.3779296875;13.6220703125;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;8475;69.5;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.8447265625;1
120930;-0.4111328125;-1.287841796875;13.712158203125;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;8718;74.360000610351563;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.8447265625;1
121029;-0.31103515625;-1.187744140625;13.812255859375;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;9083;81.660003662109375;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.8447265625;1
121131;-0.220947265625;-1.09765625;13.90234375;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;9497;89.94000244140625;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.8447265625;1
121229;-0.130859375;-1.007568359375;13.992431640625;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;9892;97.839996337890625;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.8447265625;1
121331;-0.03076171875;-0.907470703125;14.092529296875;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.8447265625;1
121431;0.076416015625;-0.80029296875;14.19970703125;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.8447265625;1
121532;0.200927734375;-0.67578125;14.32421875;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.8447265625;1
121632;0.31298828125;-0.563720703125;14.436279296875;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.8447265625;1
121733;0.4375;-0.439208984375;14.560791015625;0;14.123291015625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.8447265625;1
121832;0.549560546875;-0.3271484375;14.6728515625;0;14.123291015625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.8447265625;1
121935;0.674072265625;-0.20263671875;14.79736328125;0;14.123291015625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.8447265625;1
122035;0.7861328125;-0.090576171875;14.909423828125;0;14.123291015625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.8447265625;1
122137;0.92529296875;0.048583984375;15.048583984375;0;14.123291015625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.8447265625;1
122237;1.059326171875;0.1826171875;15.1826171875;0;14.123291015625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.8447265625;1
122339;1.208251953125;0.33154296875;15.33154296875;0;14.123291015625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.8447265625;1
122440;1.34228515625;0.465576171875;15.465576171875;0;14.123291015625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.8447265625;1
122539;1.4912109375;0.614501953125;15.614501953125;0;14.123291015625;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.8447265625;1
122639;1.64013671875;0.763427734375;15.763427734375;0;14.123291015625;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.8447265625;1
122739;1.774169921875;0.8974609375;15.8974609375;0;14.123291015625;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.8447265625;1
122842;1.916259765625;1.03955078125;16.03955078125;0;14.123291015625;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0;0;0;1.75;1.75;5.8447265625;1
122942;2.092041015625;1.21533203125;16.21533203125;0;14.123291015625;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0;0;0;1.75;1.75;5.8447265625;1
123043;2.250244140625;1.37353515625;16.37353515625;0;14.123291015625;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0;0;0;1.75;1.75;5.8447265625;1
123144;2.426025390625;1.54931640625;16.54931640625;0;14.123291015625;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0;0;0;1.75;1.75;5.8447265625;1
123244;2.601806640625;1.72509765625;16.72509765625;0;14.123291015625;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0;0;0;1.75;1.75;5.8447265625;1
123344;2.760009765625;1.88330078125;16.88330078125;0;14.123291015625;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0;0;0;1.75;1.75;5.8447265625;1
123444;2.935791015625;2.05908203125;17.05908203125;0;14.123291015625;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0.876708984375;0;0;1.75;1.75;5.8447265625;1
123544;3.096435546875;2.2197265625;17.2197265625;0;14.123291015625;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
123643;3.296630859375;2.419921875;17.419921875;0;14.123291015625;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
123745;3.496826171875;2.6201171875;17.6201171875;0;14.123291015625;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
123847;3.677001953125;2.80029296875;17.80029296875;0;14.123291015625;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
123947;3.877197265625;3.00048828125;18.00048828125;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124048;4.077392578125;3.20068359375;18.20068359375;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124149;4.257568359375;3.380859375;18.380859375;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124250;4.457763671875;3.5810546875;18.5810546875;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124349;4.657958984375;3.78125;18.78125;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124450;4.838134765625;3.96142578125;18.96142578125;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124551;5.038330078125;4.16162109375;19.16162109375;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124652;5.218505859375;4.341796875;19.341796875;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124752;5.418701171875;4.5419921875;19.5419921875;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124853;5.598876953125;4.72216796875;19.72216796875;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
124953;5.799072265625;4.92236328125;19.92236328125;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
125056;5.999267578125;5.12255859375;20.12255859375;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
125156;6.179443359375;5.302734375;20.302734375;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
125255;6.379638671875;5.5029296875;20.5029296875;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
125355;6.559814453125;5.68310546875;20.68310546875;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
125456;6.739990234375;5.86328125;20.86328125;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
125557;6.940185546875;6.0634765625;21.0634765625;0;14.123291015625;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.876708984375;0;0;2;2;5.8447265625;1
125658;7.0703125;6.263671875;21.263671875;0;14.193359375;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0.806640625;0;0;1;2;5.3776040077209473;1
125758;7.160400390625;6.44384765625;21.44384765625;0;14.283447265625;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0.716552734375;0;0;1;2;4.7770180702209473;1
125858;7.260498046875;6.64404296875;21.64404296875;0;14.383544921875;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0.616455078125;0;0;1;2;4.1097006797790527;1
125958;7.3505859375;6.82421875;21.82421875;0;14.4736328125;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0.5263671875;0;0;1;2;3.5091145038604736;1
126060;7.45068359375;7.014404296875;22.014404296875;0;14.563720703125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.436279296875;0;0;1;1;2.9085285663604736;1
126161;7.55078125;7.114501953125;22.114501953125;0;14.563720703125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.436279296875;0;0;1;1;2.9085285663604736;1
126261;7.640869140625;7.20458984375;22.20458984375;0;14.563720703125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.436279296875;0;0;1;1;2.9085285663604736;1
126360;7.73095703125;7.294677734375;22.294677734375;0;14.563720703125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.436279296875;0;0;1;1;2.9085285663604736;1
126462;7.8310546875;7.394775390625;22.394775390625;0;14.563720703125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.436279296875;0;0;1;1;2.9085285663604736;1
126563;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
126664;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
126763;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
126863;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
126964;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127065;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127167;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127267;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127369;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127469;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127570;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127670;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127772;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127871;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
127973;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
128074;7.85107421875;7.46484375;22.46484375;0;14.61376953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38623046875;0;0;0;0;2.5748698711395264;1
